"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1067","You have Egyptian flu: you're going to be a mummy.",FALSE,0,NA,2018-03-09 07:44:55,FALSE,NA,"972015358210166784",NA,"<a href=""http://software.complete.org/twidge"" rel=""nofollow"">twidge</a>","FortuneCli",0,FALSE,FALSE,NA,NA
"1068","This flu is making me more irritable Ì†ΩÌ∏©",FALSE,0,NA,2018-03-09 07:44:45,FALSE,NA,"972015316049039360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Msrell0w",0,FALSE,FALSE,NA,NA
"1069","2nd Dose of Man Flu this year Ì†æÌ¥ß

My response...https://t.co/2GO0yAGx33 https://t.co/ltO8pAm7Mm",FALSE,0,NA,2018-03-09 07:44:19,FALSE,NA,"972015210390269953",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BMTG_UK",0,FALSE,FALSE,NA,NA
"1070","@sncerelybae Ok. I had that shit too after I got the flu. Twice now. My doc said it can happen. Can't do shit about‚Ä¶ https://t.co/5Q4V61REVf",FALSE,0,"sncerelybae",2018-03-09 07:43:23,TRUE,"971927994309791744","972014974464741376","1156235905","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adamknott777",0,FALSE,FALSE,NA,NA
"1071","Two weeks of working with sick children and I get the flu as a reward. Just great!Ì†ΩÌπÇ",FALSE,0,NA,2018-03-09 07:42:43,FALSE,NA,"972014807665840129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MfonnU",0,FALSE,FALSE,NA,NA
"1072","@vivalaroxy_ This is so true, I didn‚Äôt listen to that and got the flu Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£ eres debil por medio ano todavia tomo mi prenatal",FALSE,0,"vivalaroxy_",2018-03-09 07:42:40,FALSE,"971954486708088832","972014795103727617","3244883402","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","immomfirst",0,FALSE,FALSE,NA,NA
"1073","The 2018 Flu Vaccination has arrived! Book online via the Priceline website (link in bio) to‚Ä¶ https://t.co/xWz392LgPb",FALSE,0,NA,2018-03-09 07:42:29,FALSE,NA,"972014746831503360",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pricelineyass",0,FALSE,FALSE,NA,NA
"1074","You now have Asian Flu.
 #gaming",FALSE,0,NA,2018-03-09 07:42:03,FALSE,NA,"972014636550819840",NA,"<a href=""http://www.dolmoy.com"" rel=""nofollow"">thing_twitter</a>","thomafr2",0,FALSE,FALSE,NA,NA
"1075","the urges i get to cut gashes into my skin are terrible right now i hate the flu &amp; i hate what it‚Äôs doing to my mental state i‚Äôm so scared",FALSE,0,NA,2018-03-09 07:41:21,FALSE,NA,"972014460578738176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rwadical",0,FALSE,FALSE,NA,NA
"1076","@ShomahKhoobi I didnt get the flu *knock on wood* but I got that Cold that was like the plague...I still have it in‚Ä¶ https://t.co/7HeDfGuL6m",FALSE,0,"ShomahKhoobi",2018-03-09 07:41:13,TRUE,"972011008335126529","972014429716987904","231529253","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Luvnediting",0,FALSE,FALSE,NA,NA
"1077","It‚Äôs spring break n I may have the flu Ì†æÌ¥ß Ì†æÌ¥¶Ì†ºÌøæ‚Äç‚ôÄÔ∏è",FALSE,0,NA,2018-03-09 07:41:06,FALSE,NA,"972014396858949632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","InsanelyViperus",0,FALSE,FALSE,NA,NA
"1078","Missed @iamlp tonight at @FillmoreNC underground due to the flu.Last time I was busy flatlining in an ambulance. Wh‚Ä¶ https://t.co/ch6z86Xwvj",FALSE,0,NA,2018-03-09 07:40:54,TRUE,NA,"972014349924651009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mylovesaverb",0,FALSE,FALSE,NA,NA
"1079","@Asher_Wolf Start coughing hard and pretend you have flu.
Or even better.... cry hysterically she will move amd sta‚Ä¶ https://t.co/rcham4BugV",FALSE,0,"Asher_Wolf",2018-03-09 07:40:48,TRUE,"972013714613260288","972014324779646976","15486485","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrisonhhunter",0,FALSE,FALSE,NA,NA
"1080","Can't sleep cause of this stupid sickness Ì†ΩÌ∏ñ 3rd week of been sick! First week : Flu Second week: food poisoning Thi‚Ä¶ https://t.co/bquugsD07X",FALSE,0,NA,2018-03-09 07:40:06,TRUE,NA,"972014145385070593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adevilla23",0,FALSE,FALSE,NA,NA
"1081","The #flu #vaccine: A high-stakes gamble https://t.co/yJlgfD3Ena",FALSE,0,NA,2018-03-09 07:40:02,FALSE,NA,"972014128658337792",NA,"<a href=""https://sciencex.com/"" rel=""nofollow"">Science X Status Updates</a>","physorg_health",0,FALSE,FALSE,NA,NA
"1082","Ward at Norfolk and Norwich Hospital closed due to flu https://t.co/eiI3AFvZdK",FALSE,0,NA,2018-03-09 07:39:49,FALSE,NA,"972014077957427201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeqAnalysis",0,FALSE,FALSE,NA,NA
"1083","The reason why your homeopathic flu remedy taste like sugar crystals is probably because that‚Äôs all they are.",FALSE,0,NA,2018-03-09 07:39:37,FALSE,NA,"972014024224223232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinbeam",0,FALSE,FALSE,NA,NA
"1084","@softjiinwoo i have a bug or the flu or something :((",FALSE,0,"softjiinwoo",2018-03-09 07:39:27,FALSE,"972012840835059712","972013982763515904","898896498968100864","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arohabong",0,FALSE,FALSE,NA,NA
"1085","Flu update: Looks like I am better. Getting on a red-eye. Good night Peeps!
#NoMoreManBaby ‚Äî traveling to... https://t.co/dysY6TeAY0",FALSE,0,NA,2018-03-09 07:39:17,FALSE,NA,"972013940942061568",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EricTMitchell",0,FALSE,FALSE,NA,NA
"1086","This years flu strain is deadly Here is a natural inexpensive product that is a flu remedy https://t.co/1QRLU7mBlg https://t.co/zHccvpmyi4",FALSE,0,NA,2018-03-09 07:39:08,FALSE,NA,"972013904149835776",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","stevepohlit",0,FALSE,FALSE,NA,NA
"1087","@BobforTV @WhatCrappens @bsideblog @RonnieKaram Just listened to that episode in bed with the flu. Even though it h‚Ä¶ https://t.co/WbGIRlwa2o",FALSE,0,"BobforTV",2018-03-09 07:38:40,TRUE,"971904293463760897","972013786696581120","2600142722","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elle75au",0,FALSE,FALSE,NA,NA
"1088","Working on my next cycling jersey and anxious to get over this flu so I can get back out and‚Ä¶ https://t.co/h25tNYBjN0",FALSE,0,NA,2018-03-09 07:38:38,FALSE,NA,"972013776835883009",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","8x10proofs",0,FALSE,FALSE,NA,NA
"1089","this stupid flu is no joke ive been out of school this whole week and i cant even sleep at any point",FALSE,0,NA,2018-03-09 07:38:37,FALSE,NA,"972013775179010048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ohgelicaa",0,FALSE,FALSE,NA,NA
"1090","Flu Project: Powershell + Javascript para formar la JSRat https://t.co/wj7yDh3K0H by @pablogonzalezpe",FALSE,9,NA,2018-03-09 07:37:42,FALSE,NA,"972013542223134720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jantonioCalles",6,FALSE,FALSE,NA,NA
"1091","flu frontal",FALSE,0,NA,2018-03-09 07:37:17,FALSE,NA,"972013440389664769",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","LaserWeinerboy",0,FALSE,FALSE,NA,NA
"1092","The flu. It‚Äôs fun, it‚Äôs exciting, it‚Äôs like eating meaty balls of goo and exploding from both ends while feeling li‚Ä¶ https://t.co/vfO8CsSVRN",FALSE,2,NA,2018-03-09 07:37:12,TRUE,NA,"972013416918536192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ghostMonkeyZwei",0,FALSE,FALSE,NA,NA
"1093","@BasuTitas @soonthareeya @JaredLeto Yeah influenza can SERIOUSLY FUCKING BLOW ME Ì†ΩÌ∏ùÌ†ΩÌ∏°Ì†ΩÌ∏∑Ì†æÌ¥í",FALSE,3,"BasuTitas",2018-03-09 07:36:40,FALSE,"972012757955395584","972013282021187584","946980253385203712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alex_Moore_1019",0,FALSE,FALSE,NA,NA
"1094","I have no control over my body thanks to this damn flu Ì†ΩÌ∏£",FALSE,0,NA,2018-03-09 07:36:28,FALSE,NA,"972013230955606016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Shay505",0,FALSE,FALSE,NA,NA
"1095","...
Stomach flu?
Or, maybe just regular stuff made a thousand times worse some how?
Food poisoning?

Whatever it is‚Ä¶ https://t.co/EAJMXpz8yj",FALSE,0,NA,2018-03-09 07:36:00,TRUE,NA,"972013115326971904",NA,"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>","shadysus",0,FALSE,FALSE,NA,NA
"1096","This week I witnessed septic shock set in right before my eyes.  It‚Äôs creepy how fast it happened.  On another pers‚Ä¶ https://t.co/xW1wQtfM7x",FALSE,0,NA,2018-03-09 07:35:58,TRUE,NA,"972013106149736448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meteoqueen",0,FALSE,FALSE,NA,NA
"1097","Bartlett teen still fighting for his life after getting the flu https://t.co/DRrOSW5Dnu",FALSE,3,NA,2018-03-09 07:35:07,FALSE,NA,"972012894505254913",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","3onyourside",3,FALSE,FALSE,NA,NA
"1098","#Flu #virus: Wily 'shapeshifter' always one step ahead https://t.co/OjghsXRU2e",FALSE,0,NA,2018-03-09 07:34:09,FALSE,NA,"972012648026947585",NA,"<a href=""https://sciencex.com/"" rel=""nofollow"">Science X Status Updates</a>","physorg_health",0,FALSE,FALSE,NA,NA
"1099","@Nicole_Appleton MorningÌ†ΩÌ∏òÌ†ΩÌ∏ò! I got the flu Ì†ΩÌπÅÌ†æÌ¥í",FALSE,0,"Nicole_Appleton",2018-03-09 07:34:05,FALSE,"972004019311816704","972012632596209665","364961102","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karin_Naima",0,FALSE,FALSE,NA,NA
"1100","@Jamesillman @Rebeccasmt Let‚Äôs not blame on Flu and Noro, though hightened for many st points in time it wasn‚Äôt out‚Ä¶ https://t.co/gO8BWJieJ1",FALSE,0,"Jamesillman",2018-03-09 07:34:01,TRUE,"971684553860571136","972012614841663488","39516277","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VivekKhashu",0,FALSE,FALSE,NA,NA
"1101","Am so thankful for Dan's playthroughs of Space Quest. They got me through the flu and times of feeling extremely is‚Ä¶ https://t.co/zurLLxR7YT",FALSE,0,NA,2018-03-09 07:33:34,TRUE,NA,"972012502606204928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eileenarden82",0,FALSE,FALSE,NA,NA
"1102","@simonhedlin Now look up how many stabbings there were at schools.Outweighs  What you're showing their.  Then look‚Ä¶ https://t.co/zxhX7DBtfn",FALSE,0,"simonhedlin",2018-03-09 07:33:32,TRUE,"971533651635851265","972012493609451520","137673734","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","hiphopscypher",0,FALSE,FALSE,NA,NA
"1103","Arghhh.... man flu has struck!",FALSE,0,NA,2018-03-09 07:33:12,FALSE,NA,"972012409815740416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbyrne321",0,FALSE,FALSE,NA,NA
"1104","my temperature is 102.3 &amp; I have a nasty cough, I hate this stupid flu Ì†ΩÌπÑ",FALSE,0,NA,2018-03-09 07:32:08,FALSE,NA,"972012143473143808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lizetttteeee",0,FALSE,FALSE,NA,NA
"1105","Animal Foundation taking precautions against dog flu in Las Vegas - Las Vegas Review-Journal https://t.co/RMxGna3JjS",FALSE,0,NA,2018-03-09 07:32:04,FALSE,NA,"972012123470491649",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","LasVegasReport",0,FALSE,FALSE,NA,NA
"1106","My nephew threw up like 2-3 times tonight. I literally can‚Äôt deal with this. I‚Äôm so scared he has the stomach flu a‚Ä¶ https://t.co/gz1gcuQzd0",FALSE,0,NA,2018-03-09 07:31:33,TRUE,NA,"972011995007299585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Breanda_Newell",0,FALSE,FALSE,NA,NA
"1107","Officials urge pharma to drop egg-based flu vaccine, invest in new technologies  https://t.co/jxWJL5g5wl #flu‚Ä¶ https://t.co/pc6rEeZ1hB",FALSE,1,NA,2018-03-09 07:31:23,TRUE,NA,"972011952795824129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"1108","Flu Virus Treatment Home - Flu Treatment At Home made Free Just One Mint Flu Remove Any Body Use It https://t.co/6LDWXNxBoN",FALSE,0,NA,2018-03-09 07:30:42,FALSE,NA,"972011782930759681",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Bajiparveen",0,FALSE,FALSE,NA,NA
"1109","Spanish flu: More deadly than World War I https://t.co/pR6Vbpd3FW https://t.co/UVi7LTGwCF",FALSE,0,NA,2018-03-09 07:30:28,FALSE,NA,"972011721782001665",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","theSundaily",0,FALSE,FALSE,NA,NA
"1110","Flu virus: Wily ‚Äòshapeshifter‚Äô always one step ahead https://t.co/jVDuULXWuY",FALSE,0,NA,2018-03-09 07:30:13,FALSE,NA,"972011659106467840",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","japantimes",4,FALSE,FALSE,NA,NA
"1111","I liked a @YouTube video https://t.co/ny2S4KSxxE FAT KID'S TERRIFIED OF THE FLU!!",FALSE,0,NA,2018-03-09 07:29:51,FALSE,NA,"972011566424969217",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","brandonforgue",0,FALSE,FALSE,NA,NA
"1112","The flu vaccine: A high-stakes gamble https://t.co/7zW5mDtoL4 https://t.co/MzADX5COhs",FALSE,0,NA,2018-03-09 07:29:46,FALSE,NA,"972011546090942465",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","theSundaily",0,FALSE,FALSE,NA,NA
"1113","I've been struck down by the might of god with the flu! Ì†ΩÌ∏£Ì†ΩÌπÉÌ†ΩÌ∏∑Ì†æÌ¥í https://t.co/eXAhR6beHB",FALSE,0,NA,2018-03-09 07:29:29,FALSE,NA,"972011476868268032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dan_kelley90",0,FALSE,FALSE,NA,NA
"1114","@Maxie_UK Everytime they have man flu? Ì†ΩÌ∏Ç",FALSE,0,"Maxie_UK",2018-03-09 07:29:14,FALSE,"972011063754575872","972011412993212416","60286033","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellethejambo",0,FALSE,FALSE,NA,NA
"1115","Flu virus: Wily 'shapeshifter' always one step ahead https://t.co/C1rKwN7hST https://t.co/q5PZjQYAAs",FALSE,0,NA,2018-03-09 07:29:09,FALSE,NA,"972011390239064065",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","theSundaily",0,FALSE,FALSE,NA,NA
"1116","@StephenKing That moment when a CDC worker goes missing and you're reading ""The Stand"" for the first time. Just got‚Ä¶ https://t.co/6VZmwZ1vKK",FALSE,0,"StephenKing",2018-03-09 07:28:38,TRUE,NA,"972011263453638657","2233154425","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TannerLarson99",0,FALSE,FALSE,NA,NA
"1117","Everyone around me has flu. niWeak  yaz",FALSE,0,NA,2018-03-09 07:28:32,FALSE,NA,"972011234328563712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanessa_keitu",0,FALSE,FALSE,NA,NA
"1118","wouldn‚Äôt be surprised if Nico infected the entire pit with the flu...",FALSE,1,NA,2018-03-09 07:27:41,FALSE,NA,"972011022738337793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lydinhandrew",0,FALSE,FALSE,NA,NA
"1119","People have been dying from the flu this winter. Perhaps the CDC should have, oh, I don't know, maybe warned us and‚Ä¶ https://t.co/lqTFiQoK2F",FALSE,7,NA,2018-03-09 07:27:38,TRUE,NA,"972011008335126529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShomahKhoobi",0,FALSE,FALSE,NA,NA
"1120","The flu has my sleeping schedule all kinds of WHACK",FALSE,0,NA,2018-03-09 07:27:24,FALSE,NA,"972010953079312385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","idfkbreanna",0,FALSE,FALSE,NA,NA
"1121","100 years ago, thousands of Kiwi soldiers began dying in France during WWI from a violent strain of influenza that‚Ä¶ https://t.co/AcxVVaF15r",FALSE,0,NA,2018-03-09 07:26:46,TRUE,NA,"972010792643059713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatrickTePou",0,FALSE,FALSE,NA,NA
"1122","Definitely the flu because I‚Äôm drained and can‚Äôt go to sleep",FALSE,0,NA,2018-03-09 07:26:24,FALSE,NA,"972010698694774785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M0R3Lyfe",0,FALSE,FALSE,NA,NA
"1123","So, I spent last weekend in bed with the flu and it was totally worth it because I got to read AMERICAN PANDA Ì†ΩÌ∞ºby‚Ä¶ https://t.co/5IrjplSnL8",FALSE,0,NA,2018-03-09 07:25:59,TRUE,NA,"972010593480728578",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kparkerrichmond",0,FALSE,FALSE,NA,NA
"1124","Their 6-year-old daughter was dead, killed by the flu, but the worrying was just beginning https://t.co/F5fLizWXkG https://t.co/DXwL7Kcc4U",FALSE,0,NA,2018-03-09 07:25:27,FALSE,NA,"972010458545885184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forumhus",0,FALSE,FALSE,NA,NA
"1125","Will the World's Most Worrying Flu Virus Go Pandemic? The Centers for Disease Contr https://t.co/NjQqFpZlQs #contenido #sexhealtharticles",FALSE,0,NA,2018-03-09 07:24:11,FALSE,NA,"972010141405990912",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","tramitesenusa",0,FALSE,FALSE,NA,NA
"1126","Elderberries are one of the ingredients in my top bars and powders. https://t.co/oePcKehMHQ",FALSE,0,NA,2018-03-09 07:23:53,FALSE,NA,"972010066848051207",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","thomaslgrimshaw",0,FALSE,FALSE,NA,NA
"1127","Finally starting to feel better. That flu had my ass Ì†ΩÌ∏≠",FALSE,0,NA,2018-03-09 07:22:51,FALSE,NA,"972009806708989953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davemastrbarber",0,FALSE,FALSE,NA,NA
"1128","Scientists Verify Elderberry Beats the Flu, Prevents Colds &amp; Strengthens Immunity - The Science Of Eating https://t.co/Mp1JmkgmcT",FALSE,0,NA,2018-03-09 07:22:29,FALSE,NA,"972009714316963840",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Cleggan1",0,FALSE,FALSE,NA,NA
"1129","The flu has hit me so hard like: runny nose, no voice and swollen lips. Wow !",FALSE,0,NA,2018-03-09 07:22:29,FALSE,NA,"972009714199552000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CindyJardine4",0,FALSE,FALSE,NA,NA
"1130","@WallacePJW Get well soon Paul. I‚Äôve been in bed since Tuesday with Flu",FALSE,0,"WallacePJW",2018-03-09 07:22:10,FALSE,"972002727449346048","972009633643618304","814882453","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Andy_wsr",0,FALSE,FALSE,NA,NA
"1131","For #IWD2018 i got a virus 
#flu 
Egality in sickness",FALSE,0,NA,2018-03-09 07:20:44,FALSE,NA,"972009272329560064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iseeNamilice",0,FALSE,FALSE,NA,NA
"1132","Today‚Äôs mood is writing an essay on the impact of colonialism on urban planning in South Africa and recovering from flu within 30 hours.",FALSE,1,NA,2018-03-09 07:20:30,FALSE,NA,"972009213064110080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MFLAGADOOM",0,FALSE,FALSE,NA,NA
"1133",".. everyone at work are all coughing and got something .. that cold snap did it .. I feel a little snuffly myself b‚Ä¶ https://t.co/TXfRQE5e5M",FALSE,0,NA,2018-03-09 07:20:01,TRUE,NA,"972009091382915073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bethatwar",0,FALSE,FALSE,NA,NA
"1134","The flu vaccine: A high-stakes gamble https://t.co/b5LWKADSaB",FALSE,4,NA,2018-03-09 07:20:00,FALSE,NA,"972009088472178688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ANCALERTS",2,FALSE,FALSE,NA,NA
"1135","@IMAROOSTAR Crook ... flu or cold or something",FALSE,0,"IMAROOSTAR",2018-03-09 07:19:59,FALSE,"972007572172505091","972009083141111810","1415578772","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Stormchaser182",0,FALSE,FALSE,NA,NA
"1136","The potential for #pandemic is very real. #preparedness #publichealth  https://t.co/4dTmaCNZpk",FALSE,0,NA,2018-03-09 07:19:34,FALSE,NA,"972008979906813952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_a_carman",0,FALSE,FALSE,NA,NA
"1137","Man Flu anyone?",FALSE,1,NA,2018-03-09 07:19:20,FALSE,NA,"972008919320031232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pdenman42",0,FALSE,FALSE,NA,NA
"1138","Flu Me to the Moon https://t.co/H3EGgDPZd8",FALSE,0,NA,2018-03-09 07:18:43,FALSE,NA,"972008764634099712",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","TTUPlanB",0,FALSE,FALSE,NA,NA
"1139","@Keerthi_kittu11 The usual. The fluÌ†ΩÌ∏ÇÌ†æÌ¥¶Ì†ºÌøª‚Äç‚ôÄÔ∏è thank youÌ†ΩÌ∏ò I am feeling better already",FALSE,1,"Keerthi_kittu11",2018-03-09 07:18:39,FALSE,"972008163506503680","972008750763724800","860061414","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoWithMel",0,FALSE,FALSE,NA,NA
"1140","Day 3 of the flu:( I can't cope anymore",FALSE,0,NA,2018-03-09 07:18:30,FALSE,NA,"972008712322895872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caitlinwhileyy",0,FALSE,FALSE,NA,NA
"1141","Flu is very common among the school going kids especially those in the Kindergarten. Parents have some home remedie‚Ä¶ https://t.co/Exo6GbSD2m",FALSE,0,NA,2018-03-09 07:18:30,TRUE,NA,"972008711534374912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","malezike",0,FALSE,FALSE,NA,NA
"1142","Sorry to all who I've left waiting last week. I was in bed with a really bad flu. ‚Äî feeling better",FALSE,0,NA,2018-03-09 07:18:24,FALSE,NA,"972008686238314496",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","rdkrl",0,FALSE,FALSE,NA,NA
"1143","I pray my boyfriend makes it out this flu soon ‚òπÔ∏è I hate seeing him sick.",FALSE,1,NA,2018-03-09 07:18:07,FALSE,NA,"972008613219741696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_jessval",0,FALSE,FALSE,NA,NA
"1144","I‚Äôm so pissed of my body chooses to get the flu spring break instead of another time Ì†ΩÌπÑ",FALSE,0,NA,2018-03-09 07:17:29,FALSE,NA,"972008455782322176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChakaFlockaa",0,FALSE,FALSE,NA,NA
"1145","Sick pigs give insight on swine flu https://t.co/jOLqLXfFc6",FALSE,0,NA,2018-03-09 07:17:21,FALSE,NA,"972008423079387138",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","kietvt",0,FALSE,FALSE,NA,NA
"1146","I have interview tmrw and I'm having a flu and sore throat. Idk what sorcery is this. I barely can read and prepare‚Ä¶ https://t.co/I7J5RdKXL4",FALSE,0,NA,2018-03-09 07:17:19,TRUE,NA,"972008414321651713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itznasyitah",0,FALSE,FALSE,NA,NA
"1147","Flu experts call for new vaccines, drugs and diagnostics

https://t.co/FvRiLNX9ed",FALSE,0,NA,2018-03-09 07:17:01,FALSE,NA,"972008336336941056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmarMcAllister",0,FALSE,FALSE,NA,NA
"1148","@tdjokes It's the man flu Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç kwi female body",FALSE,0,"tdjokes",2018-03-09 07:16:42,FALSE,"972007951643930624","972008259535228928","584655540","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ntsika_",0,FALSE,FALSE,NA,NA
"1149","@AERlTH @chottoipuku yes ma'am you too TT9 it's flu season here so i hope you aren't sick.",FALSE,0,"AERlTH",2018-03-09 07:15:45,FALSE,"971994657205858304","972008017406279680","247195008","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indecisreverie",0,FALSE,FALSE,NA,NA
